Block,BlockGroup,Tract
60750263023001.00,60750263023,6075026302
60750263023002.00,60750263023,6075026302
60750263023003.00,60750263023,6075026302
60750263023004.00,60750263023,6075026302
60750263023005.00,60750263023,6075026302
60750263023006.00,60750263023,6075026302
60750263023007.00,60750263023,6075026302
60750263023008.00,60750263023,6075026302
60750263023009.00,60750263023,6075026302
60750263023010.00,60750263023,6075026302
60750263023011.00,60750263023,6075026302
60750263023012.00,60750263023,6075026302
60750263023013.00,60750263023,6075026302
60750263023014.00,60750263023,6075026302
60750263023015.00,60750263023,6075026302
60750263023016.00,60750263023,6075026302
60750263023017.00,60750263023,6075026302
60750263023018.00,60750263023,6075026302
60750263023019.00,60750263023,6075026302
60750263023020.00,60750263023,6075026302
60750263023021.00,60750263023,6075026302
60750263023022.00,60750263023,6075026302
60750263031000.00,60750263031,6075026303
60750263031001.00,60750263031,6075026303
60750263031002.00,60750263031,6075026303
60750263031003.00,60750263031,6075026303
60750263031004.00,60750263031,6075026303
60750263031005.00,60750263031,6075026303
60750263031006.00,60750263031,6075026303
60750263031007.00,60750263031,6075026303
60750263031008.00,60750263031,6075026303
60750263031009.00,60750263031,6075026303
60750263031010.00,60750263031,6075026303
60750263031011.00,60750263031,6075026303
60750263031012.00,60750263031,6075026303
60750263031013.00,60750263031,6075026303
60750263032000.00,60750263032,6075026303
60750263032001.00,60750263032,6075026303
60750263032002.00,60750263032,6075026303
60750263032003.00,60750263032,6075026303
60750263032004.00,60750263032,6075026303
60750263032005.00,60750263032,6075026303
60750263032006.00,60750263032,6075026303
60750263032007.00,60750263032,6075026303
60750263032008.00,60750263032,6075026303
60750263032009.00,60750263032,6075026303
60750263032010.00,60750263032,6075026303
60750263032011.00,60750263032,6075026303
60750263032011.00,60750263032,6075026303
60750263032013.00,60750263032,6075026303
60750263032014.00,60750263032,6075026303
60750263032015.00,60750263032,6075026303
60750263032016.00,60750263032,6075026303
60750263032017.00,60750263032,6075026303
60750263032018.00,60750263032,6075026303
60750263032019.00,60750263032,6075026303
60750264011000.00,60750264011,6075026401
60750264011001.00,60750264011,6075026401
60750264011002.00,60750264011,6075026401
60750264011003.00,60750264011,6075026401
60750264011004.00,60750264011,6075026401
60750264011005.00,60750264011,6075026401
60750264011006.00,60750264011,6075026401
60750264011007.00,60750264011,6075026401
60750264011008.00,60750264011,6075026401
60750264011009.00,60750264011,6075026401
60750264011010.00,60750264011,6075026401
60750264011011.00,60750264011,6075026401
60750264012000.00,60750264012,6075026401
60750264012001.00,60750264012,6075026401
60750264012002.00,60750264012,6075026401
60750264012003.00,60750264012,6075026401
60750264012004.00,60750264012,6075026401
60750264012005.00,60750264012,6075026401
60750264012006.00,60750264012,6075026401
60750264012007.00,60750264012,6075026401
60750264012008.00,60750264012,6075026401
60750264012009.00,60750264012,6075026401
60750264021000.00,60750264021,6075026402
60750264021001.00,60750264021,6075026402
60750264021002.00,60750264021,6075026402
60750264021003.00,60750264021,6075026402
60750264021004.00,60750264021,6075026402
60750264021005.00,60750264021,6075026402
60750264022000.00,60750264022,6075026402
60750264022001.00,60750264022,6075026402
60750264022002.00,60750264022,6075026402
60750264022003.00,60750264022,6075026402
60750264022004.00,60750264022,6075026402
60750264022005.00,60750264022,6075026402
60750264022006.00,60750264022,6075026402
60750264022007.00,60750264022,6075026402
60750264022008.00,60750264022,6075026402
60750264022009.00,60750264022,6075026402
60750264022010.00,60750264022,6075026402
60750264022011.00,60750264022,6075026402
60750264022012.00,60750264022,6075026402
60750264022013.00,60750264022,6075026402
60750264022014.00,60750264022,6075026402
60750264022015.00,60750264022,6075026402
60750264022016.00,60750264022,6075026402
60750264022017.00,60750264022,6075026402
60750264022018.00,60750264022,6075026402
60750264022019.00,60750264022,6075026402
60750264022020.00,60750264022,6075026402
60750264022021.00,60750264022,6075026402
60750264022022.00,60750264022,6075026402
60750264022023.00,60750264022,6075026402
60750264022024.00,60750264022,6075026402
60750264022025.00,60750264022,6075026402
60750264022026.00,60750264022,6075026402
60750264022027.00,60750264022,6075026402
60750264022028.00,60750264022,6075026402
60750264022029.00,60750264022,6075026402
60750264022030.00,60750264022,6075026402
60750264023000.00,60750264023,6075026402
60750264023001.00,60750264023,6075026402
60750264023002.00,60750264023,6075026402
60750264023003.00,60750264023,6075026402
60750264023004.00,60750264023,6075026402
60750264023005.00,60750264023,6075026402
60750264023006.00,60750264023,6075026402
60750264023007.00,60750264023,6075026402
60750264023008.00,60750264023,6075026402
60750264023009.00,60750264023,6075026402
60750264023010.00,60750264023,6075026402
60750264031000.00,60750264031,6075026403
60750264031001.00,60750264031,6075026403
60750264031002.00,60750264031,6075026403
60750264031003.00,60750264031,6075026403
60750264031004.00,60750264031,6075026403
60750264031005.00,60750264031,6075026403
60750264031006.00,60750264031,6075026403
60750264031007.00,60750264031,6075026403
60750264031008.00,60750264031,6075026403
60750264031009.00,60750264031,6075026403
60750264032000.00,60750264032,6075026403
60750264032001.00,60750264032,6075026403
60750264032002.00,60750264032,6075026403
60750264032003.00,60750264032,6075026403
60750264032004.00,60750264032,6075026403
60750264032005.00,60750264032,6075026403
60750264032006.00,60750264032,6075026403
60750264032007.00,60750264032,6075026403
60750264032008.00,60750264032,6075026403
60750264032009.00,60750264032,6075026403
60750264032010.00,60750264032,6075026403
60750264032011.00,60750264032,6075026403
60750264041000.00,60750264041,6075026404
60750264041001.00,60750264041,6075026404
60750264041002.00,60750264041,6075026404
60750264041003.00,60750264041,6075026404
60750264041004.00,60750264041,6075026404
60750264041005.00,60750264041,6075026404
60750264042000.00,60750264042,6075026404
60750264042001.00,60750264042,6075026404
60750264042002.00,60750264042,6075026404
60750264042003.00,60750264042,6075026404
60750264042004.00,60750264042,6075026404
60750264042005.00,60750264042,6075026404
60750264042006.00,60750264042,6075026404
60750264042007.00,60750264042,6075026404
60750264042008.00,60750264042,6075026404
60750301011000.00,60750301011,6075030101
60750301011001.00,60750301011,6075030101
60750301011002.00,60750301011,6075030101
60750301011003.00,60750301011,6075030101
60750301011004.00,60750301011,6075030101
60750301011005.00,60750301011,6075030101
60750301012000.00,60750301012,6075030101
60750301012001.00,60750301012,6075030101
60750301012002.00,60750301012,6075030101
60750301012003.00,60750301012,6075030101
60750301012004.00,60750301012,6075030101
60750301012005.00,60750301012,6075030101
60750301012006.00,60750301012,6075030101
60750301012007.00,60750301012,6075030101
60750301013000.00,60750301013,6075030101
60750301013001.00,60750301013,6075030101
60750301013002.00,60750301013,6075030101
60750301013003.00,60750301013,6075030101
60750301013004.00,60750301013,6075030101
60750301013005.00,60750301013,6075030101
60750301013006.00,60750301013,6075030101
60750301013007.00,60750301013,6075030101
60750301014000.00,60750301014,6075030101
60750301014001.00,60750301014,6075030101
60750301014002.00,60750301014,6075030101
60750301014003.00,60750301014,6075030101
60750301014004.00,60750301014,6075030101
60750301021000.00,60750301021,6075030102
60750301021001.00,60750301021,6075030102
60750301021002.00,60750301021,6075030102
60750301021003.00,60750301021,6075030102
60750301021004.00,60750301021,6075030102
60750301021005.00,60750301021,6075030102
60750301021006.00,60750301021,6075030102
60750301021007.00,60750301021,6075030102
60750301021008.00,60750301021,6075030102
60750301021009.00,60750301021,6075030102
60750301021010.00,60750301021,6075030102
60750301021011.00,60750301021,6075030102
60750301021012.00,60750301021,6075030102
60750301021013.00,60750301021,6075030102
60750301021014.00,60750301021,6075030102
60750301022000.00,60750301022,6075030102
60750301022001.00,60750301022,6075030102
60750301022002.00,60750301022,6075030102
60750301022003.00,60750301022,6075030102
60750301022004.00,60750301022,6075030102
60750301022005.00,60750301022,6075030102
60750301022006.00,60750301022,6075030102
60750301022007.00,60750301022,6075030102
60750301022008.00,60750301022,6075030102
60750301022009.00,60750301022,6075030102
60750301022010.00,60750301022,6075030102
60750301022011.00,60750301022,6075030102
60750301022012.00,60750301022,6075030102
60750301022013.00,60750301022,6075030102
60750301022014.00,60750301022,6075030102
60750301023000.00,60750301023,6075030102
60750301023001.00,60750301023,6075030102
60750301023002.00,60750301023,6075030102
60750301023003.00,60750301023,6075030102
60750301023004.00,60750301023,6075030102
60750301023005.00,60750301023,6075030102
60750301023006.00,60750301023,6075030102
60750301023007.00,60750301023,6075030102
60750301023008.00,60750301023,6075030102
60750301023009.00,60750301023,6075030102
60750301023010.00,60750301023,6075030102
60750301023011.00,60750301023,6075030102
60750301023012.00,60750301023,6075030102
60750301023013.00,60750301023,6075030102
60750302011000.00,60750302011,6075030201
60750302011001.00,60750302011,6075030201
60750302011002.00,60750302011,6075030201
60750302011003.00,60750302011,6075030201
60750302011004.00,60750302011,6075030201
60750302011005.00,60750302011,6075030201
60750302011006.00,60750302011,6075030201
60750302011007.00,60750302011,6075030201
60750302011008.00,60750302011,6075030201
60750302011009.00,60750302011,6075030201
60750302011010.00,60750302011,6075030201
60750302011011.00,60750302011,6075030201
60750302012000.00,60750302012,6075030201
60750302012001.00,60750302012,6075030201
60750302012002.00,60750302012,6075030201
60750302012003.00,60750302012,6075030201
60750302012004.00,60750302012,6075030201
60750302012005.00,60750302012,6075030201
60750302013000.00,60750302013,6075030201
60750302013001.00,60750302013,6075030201
60750302013002.00,60750302013,6075030201
60750302013003.00,60750302013,6075030201
60750302013004.00,60750302013,6075030201
60750302013005.00,60750302013,6075030201
60750302013006.00,60750302013,6075030201
60750302013007.00,60750302013,6075030201
60750302013008.00,60750302013,6075030201
60750302013009.00,60750302013,6075030201
60750302013010.00,60750302013,6075030201
60750302013011.00,60750302013,6075030201
60750302021000.00,60750302021,6075030202
60750302021001.00,60750302021,6075030202
60750302021002.00,60750302021,6075030202
60750302021003.00,60750302021,6075030202
60750302021004.00,60750302021,6075030202
60750302021005.00,60750302021,6075030202
60750302021006.00,60750302021,6075030202
60750302021007.00,60750302021,6075030202
60750302021008.00,60750302021,6075030202
60750302021009.00,60750302021,6075030202
60750302021010.00,60750302021,6075030202
60750302022000.00,60750302022,6075030202
60750302022001.00,60750302022,6075030202
60750302022002.00,60750302022,6075030202
60750302022003.00,60750302022,6075030202
60750302022004.00,60750302022,6075030202
60750302022005.00,60750302022,6075030202
60750302023000.00,60750302023,6075030202
60750302023001.00,60750302023,6075030202
60750302023002.00,60750302023,6075030202
60750302023003.00,60750302023,6075030202
60750302023004.00,60750302023,6075030202
60750302023005.00,60750302023,6075030202
60750302023006.00,60750302023,6075030202
60750302023007.00,60750302023,6075030202
60750302023008.00,60750302023,6075030202
60750302023009.00,60750302023,6075030202
60750303011000.00,60750303011,6075030301
60750303011001.00,60750303011,6075030301
60750303011002.00,60750303011,6075030301
60750303011003.00,60750303011,6075030301
60750303011004.00,60750303011,6075030301
60750303011005.00,60750303011,6075030301
60750303011006.00,60750303011,6075030301
60750303011007.00,60750303011,6075030301
60750303011008.00,60750303011,6075030301
60750303011009.00,60750303011,6075030301
60750303011010.00,60750303011,6075030301
60750303011011.00,60750303011,6075030301
60750303011012.00,60750303011,6075030301
60750303011013.00,60750303011,6075030301
60750303012000.00,60750303012,6075030301
60750303012001.00,60750303012,6075030301
60750303012002.00,60750303012,6075030301
60750303012003.00,60750303012,6075030301
60750303012004.00,60750303012,6075030301
60750303012005.00,60750303012,6075030301
60750303012006.00,60750303012,6075030301
60750303012007.00,60750303012,6075030301
60750303012008.00,60750303012,6075030301
60750303012009.00,60750303012,6075030301
60750303012010.00,60750303012,6075030301
60750303013000.00,60750303013,6075030301
60750303013001.00,60750303013,6075030301
60750303013002.00,60750303013,6075030301
60750303013003.00,60750303013,6075030301
60750303013004.00,60750303013,6075030301
60750303013005.00,60750303013,6075030301
60750303013006.00,60750303013,6075030301
60750303013007.00,60750303013,6075030301
60750303013008.00,60750303013,6075030301
60750303013009.00,60750303013,6075030301
60750303013010.00,60750303013,6075030301
60750303013011.00,60750303013,6075030301
60750303014000.00,60750303014,6075030301
60750303014001.00,60750303014,6075030301
60750303014002.00,60750303014,6075030301
60750303014003.00,60750303014,6075030301
60750303014004.00,60750303014,6075030301
60750303014005.00,60750303014,6075030301
60750303014006.00,60750303014,6075030301
60750303014007.00,60750303014,6075030301
60750303014008.00,60750303014,6075030301
60750303014009.00,60750303014,6075030301
60750303014010.00,60750303014,6075030301
60750303014011.00,60750303014,6075030301
60750303014012.00,60750303014,6075030301
60750303014013.00,60750303014,6075030301
60750303014014.00,60750303014,6075030301
60750303014015.00,60750303014,6075030301
60750303014016.00,60750303014,6075030301
60750303021000.00,60750303021,6075030302
60750303021001.00,60750303021,6075030302
60750303021002.00,60750303021,6075030302
60750303021003.00,60750303021,6075030302
60750303021004.00,60750303021,6075030302
60750303021005.00,60750303021,6075030302
60750303021006.00,60750303021,6075030302
60750303021007.00,60750303021,6075030302
60750303021008.00,60750303021,6075030302
60750303021009.00,60750303021,6075030302
60750303021010.00,60750303021,6075030302
60750303021011.00,60750303021,6075030302
60750303021012.00,60750303021,6075030302
60750303021013.00,60750303021,6075030302
60750303021014.00,60750303021,6075030302
60750303022000.00,60750303022,6075030302
60750303022001.00,60750303022,6075030302
60750303022002.00,60750303022,6075030302
60750303022003.00,60750303022,6075030302
60750303022004.00,60750303022,6075030302
60750303022005.00,60750303022,6075030302
60750303022006.00,60750303022,6075030302
60750303022007.00,60750303022,6075030302
60750303022008.00,60750303022,6075030302
60750303022009.00,60750303022,6075030302
60750303022010.00,60750303022,6075030302
60750303022011.00,60750303022,6075030302
60750303022012.00,60750303022,6075030302
60750303023000.00,60750303023,6075030302
60750303023001.00,60750303023,6075030302
60750303023002.00,60750303023,6075030302
60750303023003.00,60750303023,6075030302
60750303023004.00,60750303023,6075030302
60750303023005.00,60750303023,6075030302
60750303023006.00,60750303023,6075030302
60750303023007.00,60750303023,6075030302
60750303023008.00,60750303023,6075030302
60750303023009.00,60750303023,6075030302
60750303023010.00,60750303023,6075030302
60750303023011.00,60750303023,6075030302
60750303023012.00,60750303023,6075030302
60750303023013.00,60750303023,6075030302
60750303023014.00,60750303023,6075030302
60750303023015.00,60750303023,6075030302
60750303023016.00,60750303023,6075030302
60750303023017.00,60750303023,6075030302
60750304001000.00,60750304001,6075030400
60750304001001.00,60750304001,6075030400
60750304001002.00,60750304001,6075030400
60750304001003.00,60750304001,6075030400
60750304001004.00,60750304001,6075030400
60750304001005.00,60750304001,6075030400
60750304001006.00,60750304001,6075030400
60750304001007.00,60750304001,6075030400
60750304001008.00,60750304001,6075030400
60750304001009.00,60750304001,6075030400
60750304001010.00,60750304001,6075030400
60750304001011.00,60750304001,6075030400
60750304001012.00,60750304001,6075030400
60750304001013.00,60750304001,6075030400
60750304001014.00,60750304001,6075030400
60750304001015.00,60750304001,6075030400
60750304001016.00,60750304001,6075030400
60750304001017.00,60750304001,6075030400
60750304001018.00,60750304001,6075030400
60750304001019.00,60750304001,6075030400
60750304001020.00,60750304001,6075030400
60750304001021.00,60750304001,6075030400
60750304001022.00,60750304001,6075030400
60750304002000.00,60750304002,6075030400
60750304002001.00,60750304002,6075030400
60750304002002.00,60750304002,6075030400
60750304002003.00,60750304002,6075030400
60750304002004.00,60750304002,6075030400
60750304002005.00,60750304002,6075030400
60750304002006.00,60750304002,6075030400
60750304002007.00,60750304002,6075030400
60750304002008.00,60750304002,6075030400
60750304002009.00,60750304002,6075030400
60750304002010.00,60750304002,6075030400
60750304002011.00,60750304002,6075030400
60750304002012.00,60750304002,6075030400
60750304002013.00,60750304002,6075030400
60750304003000.00,60750304003,6075030400
60750304003001.00,60750304003,6075030400
60750304003002.00,60750304003,6075030400
60750304003003.00,60750304003,6075030400
60750304003004.00,60750304003,6075030400
60750304003005.00,60750304003,6075030400
60750304003006.00,60750304003,6075030400
60750304003007.00,60750304003,6075030400
60750304003008.00,60750304003,6075030400
60750304003009.00,60750304003,6075030400
60750304003010.00,60750304003,6075030400
60750304003011.00,60750304003,6075030400
60750304003012.00,60750304003,6075030400
60750304004000.00,60750304004,6075030400
60750304004001.00,60750304004,6075030400
60750304004002.00,60750304004,6075030400
60750304004003.00,60750304004,6075030400
60750304004004.00,60750304004,6075030400
60750304004005.00,60750304004,6075030400
60750304004006.00,60750304004,6075030400
60750304005000.00,60750304005,6075030400
60750304005001.00,60750304005,6075030400
60750304005002.00,60750304005,6075030400
60750304005003.00,60750304005,6075030400
60750304005004.00,60750304005,6075030400
60750304005005.00,60750304005,6075030400
60750304005006.00,60750304005,6075030400
60750305001000.00,60750305001,6075030500
60750305001001.00,60750305001,6075030500
60750305001002.00,60750305001,6075030500
60750305001003.00,60750305001,6075030500
60750305001004.00,60750305001,6075030500
60750305001005.00,60750305001,6075030500
60750305001006.00,60750305001,6075030500
60750305001007.00,60750305001,6075030500
60750305001008.00,60750305001,6075030500
60750305001009.00,60750305001,6075030500
60750305001010.00,60750305001,6075030500
60750305001011.00,60750305001,6075030500
60750305002000.00,60750305002,6075030500
60750305002001.00,60750305002,6075030500
60750305002002.00,60750305002,6075030500
60750305002003.00,60750305002,6075030500
60750305002004.00,60750305002,6075030500
60750305002005.00,60750305002,6075030500
60750305002006.00,60750305002,6075030500
60750305002007.00,60750305002,6075030500
60750305003000.00,60750305003,6075030500
60750305003001.00,60750305003,6075030500
60750305003002.00,60750305003,6075030500
60750305003003.00,60750305003,6075030500
60750306001000.00,60750306001,6075030600
60750306001001.00,60750306001,6075030600
60750306001002.00,60750306001,6075030600
60750306001003.00,60750306001,6075030600
60750306001004.00,60750306001,6075030600
60750306001005.00,60750306001,6075030600
60750306001006.00,60750306001,6075030600
60750306001007.00,60750306001,6075030600
60750306001008.00,60750306001,6075030600
60750306001009.00,60750306001,6075030600
60750306001010.00,60750306001,6075030600
60750306001011.00,60750306001,6075030600
60750306001012.00,60750306001,6075030600
60750306001013.00,60750306001,6075030600
60750306001014.00,60750306001,6075030600
60750306001015.00,60750306001,6075030600
60750306001016.00,60750306001,6075030600
60750306001017.00,60750306001,6075030600
60750306001018.00,60750306001,6075030600
60750306001019.00,60750306001,6075030600
60750306001020.00,60750306001,6075030600
60750306002000.00,60750306002,6075030600
60750306002001.00,60750306002,6075030600
60750306002002.00,60750306002,6075030600
60750306002003.00,60750306002,6075030600
60750306002004.00,60750306002,6075030600
60750306002005.00,60750306002,6075030600
60750306002006.00,60750306002,6075030600
60750306002007.00,60750306002,6075030600
60750306002008.00,60750306002,6075030600
60750306002009.00,60750306002,6075030600
60750306002010.00,60750306002,6075030600
60750306002011.00,60750306002,6075030600
60750306002012.00,60750306002,6075030600
60750306002013.00,60750306002,6075030600
60750306002014.00,60750306002,6075030600
60750306002015.00,60750306002,6075030600
60750306002016.00,60750306002,6075030600
60750306002017.00,60750306002,6075030600
60750306002018.00,60750306002,6075030600
60750306003000.00,60750306003,6075030600
60750306003001.00,60750306003,6075030600
60750306003002.00,60750306003,6075030600
60750306003003.00,60750306003,6075030600
60750306003004.00,60750306003,6075030600
60750306003005.00,60750306003,6075030600
60750306003006.00,60750306003,6075030600
60750306003007.00,60750306003,6075030600
60750306003008.00,60750306003,6075030600
60750306003009.00,60750306003,6075030600
60750306003010.00,60750306003,6075030600
60750306003011.00,60750306003,6075030600
60750306003012.00,60750306003,6075030600
60750306003013.00,60750306003,6075030600
60750306003014.00,60750306003,6075030600
60750306003015.00,60750306003,6075030600
60750306003016.00,60750306003,6075030600
60750307001000.00,60750307001,6075030700
60750307001001.00,60750307001,6075030700
60750307001002.00,60750307001,6075030700
60750307001003.00,60750307001,6075030700
60750307001004.00,60750307001,6075030700
60750307001005.00,60750307001,6075030700
60750307001006.00,60750307001,6075030700
60750307001007.00,60750307001,6075030700
60750307001008.00,60750307001,6075030700
60750307001009.00,60750307001,6075030700
60750307001009.00,60750307001,6075030700
60750307001010.00,60750307001,6075030700
60750307001012.00,60750307001,6075030700
60750307001013.00,60750307001,6075030700
60750307001014.00,60750307001,6075030700
60750307001015.00,60750307001,6075030700
60750307001016.00,60750307001,6075030700
60750307001017.00,60750307001,6075030700
60750307001018.00,60750307001,6075030700
60750307001019.00,60750307001,6075030700
60750307001020.00,60750307001,6075030700
60750307001021.00,60750307001,6075030700
60750307001022.00,60750307001,6075030700
60750307001023.00,60750307001,6075030700
60750307001024.00,60750307001,6075030700
60750307001025.00,60750307001,6075030700
60750307001026.00,60750307001,6075030700
60750307001027.00,60750307001,6075030700
60750307001028.00,60750307001,6075030700
60750307001029.00,60750307001,6075030700
60750307002000.00,60750307002,6075030700
60750307002001.00,60750307002,6075030700
60750307002002.00,60750307002,6075030700
60750307002003.00,60750307002,6075030700
60750307002004.00,60750307002,6075030700
60750307002005.00,60750307002,6075030700
60750307002006.00,60750307002,6075030700
60750307002007.00,60750307002,6075030700
60750307002008.00,60750307002,6075030700
60750307002009.00,60750307002,6075030700
60750307002010.00,60750307002,6075030700
60750307002011.00,60750307002,6075030700
60750307002012.00,60750307002,6075030700
60750307002013.00,60750307002,6075030700
60750307002014.00,60750307002,6075030700
60750307002015.00,60750307002,6075030700
60750307002016.00,60750307002,6075030700
60750307002017.00,60750307002,6075030700
60750307003000.00,60750307003,6075030700
60750307003001.00,60750307003,6075030700
60750307003002.00,60750307003,6075030700
60750307003003.00,60750307003,6075030700
60750307003004.00,60750307003,6075030700
60750307003005.00,60750307003,6075030700
60750307003006.00,60750307003,6075030700
60750307003007.00,60750307003,6075030700
60750307003008.00,60750307003,6075030700
60750307003009.00,60750307003,6075030700
60750307003010.00,60750307003,6075030700
60750307003011.00,60750307003,6075030700
60750307003012.00,60750307003,6075030700
60750307003013.00,60750307003,6075030700
60750307003014.00,60750307003,6075030700
60750307003015.00,60750307003,6075030700
60750307003016.00,60750307003,6075030700
60750307003017.00,60750307003,6075030700
60750307003018.00,60750307003,6075030700
60750308001000.00,60750308001,6075030800
60750308001001.00,60750308001,6075030800
60750308001002.00,60750308001,6075030800
60750308001003.00,60750308001,6075030800
60750308001004.00,60750308001,6075030800
60750308001005.00,60750308001,6075030800
60750308001006.00,60750308001,6075030800
60750308001007.00,60750308001,6075030800
60750308001008.00,60750308001,6075030800
60750308001009.00,60750308001,6075030800
60750308001010.00,60750308001,6075030800
60750308001011.00,60750308001,6075030800
60750308001012.00,60750308001,6075030800
60750308001013.00,60750308001,6075030800
60750308001014.00,60750308001,6075030800
60750308001015.00,60750308001,6075030800
60750308001016.00,60750308001,6075030800
60750308001017.00,60750308001,6075030800
60750308002000.00,60750308002,6075030800
60750308002001.00,60750308002,6075030800
60750308002002.00,60750308002,6075030800
60750308002003.00,60750308002,6075030800
60750308002004.00,60750308002,6075030800
60750308002005.00,60750308002,6075030800
60750308002006.00,60750308002,6075030800
60750308002007.00,60750308002,6075030800
60750308002008.00,60750308002,6075030800
60750308002009.00,60750308002,6075030800
60750308002010.00,60750308002,6075030800
60750308002011.00,60750308002,6075030800
60750308002012.00,60750308002,6075030800
60750308003000.00,60750308003,6075030800
60750308003001.00,60750308003,6075030800
60750308003002.00,60750308003,6075030800
60750308003003.00,60750308003,6075030800
60750308003004.00,60750308003,6075030800
60750308003005.00,60750308003,6075030800
60750308003006.00,60750308003,6075030800
60750308003007.00,60750308003,6075030800
60750308003008.00,60750308003,6075030800
60750308003009.00,60750308003,6075030800
60750308003010.00,60750308003,6075030800
60750308003011.00,60750308003,6075030800
60750308003012.00,60750308003,6075030800
60750308003013.00,60750308003,6075030800
60750308003014.00,60750308003,6075030800
60750308003015.00,60750308003,6075030800
60750308003016.00,60750308003,6075030800
60750308003017.00,60750308003,6075030800
60750308003018.00,60750308003,6075030800
60750308003019.00,60750308003,6075030800
60750308004000.00,60750308004,6075030800
60750308004001.00,60750308004,6075030800
60750308004002.00,60750308004,6075030800
60750308004003.00,60750308004,6075030800
60750308004004.00,60750308004,6075030800
60750308004005.00,60750308004,6075030800
60750308004006.00,60750308004,6075030800
60750308004007.00,60750308004,6075030800
60750308004008.00,60750308004,6075030800
60750308004009.00,60750308004,6075030800
60750308004010.00,60750308004,6075030800
60750308004011.00,60750308004,6075030800
60750308004012.00,60750308004,6075030800
60750308004013.00,60750308004,6075030800
60750308004014.00,60750308004,6075030800
60750308004015.00,60750308004,6075030800
60750308005000.00,60750308005,6075030800
60750308005001.00,60750308005,6075030800
60750308005002.00,60750308005,6075030800
60750308005003.00,60750308005,6075030800
60750308005004.00,60750308005,6075030800
60750308005005.00,60750308005,6075030800
60750308005006.00,60750308005,6075030800
60750308005007.00,60750308005,6075030800
60750308005008.00,60750308005,6075030800
60750308005009.00,60750308005,6075030800
60750308005010.00,60750308005,6075030800
60750308005011.00,60750308005,6075030800
60750308005012.00,60750308005,6075030800
60750308005013.00,60750308005,6075030800
60750308005014.00,60750308005,6075030800
60750309001000.00,60750309001,6075030900
60750309001001.00,60750309001,6075030900
60750309001002.00,60750309001,6075030900
60750309001003.00,60750309001,6075030900
60750309001004.00,60750309001,6075030900
60750309001005.00,60750309001,6075030900
60750309001006.00,60750309001,6075030900
60750309001007.00,60750309001,6075030900
60750309001008.00,60750309001,6075030900
60750309001009.00,60750309001,6075030900
60750309001010.00,60750309001,6075030900
60750309001011.00,60750309001,6075030900
60750309001012.00,60750309001,6075030900
60750309001013.00,60750309001,6075030900
60750309001014.00,60750309001,6075030900
60750309001015.00,60750309001,6075030900
60750309001016.00,60750309001,6075030900
60750309001017.00,60750309001,6075030900
60750309002000.00,60750309002,6075030900
60750309002001.00,60750309002,6075030900
60750309002002.00,60750309002,6075030900
60750309002003.00,60750309002,6075030900
60750309002004.00,60750309002,6075030900
60750309002005.00,60750309002,6075030900
60750309002006.00,60750309002,6075030900
60750309002007.00,60750309002,6075030900
60750309002008.00,60750309002,6075030900
60750309002009.00,60750309002,6075030900
60750309002010.00,60750309002,6075030900
60750309002011.00,60750309002,6075030900
60750309002012.00,60750309002,6075030900
60750309002013.00,60750309002,6075030900
60750309002014.00,60750309002,6075030900
60750309002015.00,60750309002,6075030900
60750309002016.00,60750309002,6075030900
60750309002017.00,60750309002,6075030900
60750309002018.00,60750309002,6075030900
60750309002019.00,60750309002,6075030900
60750309002020.00,60750309002,6075030900
60750309003000.00,60750309003,6075030900
60750309003001.00,60750309003,6075030900
60750309003002.00,60750309003,6075030900
60750309003003.00,60750309003,6075030900
60750309003004.00,60750309003,6075030900
60750309003005.00,60750309003,6075030900
60750309003006.00,60750309003,6075030900
60750309003007.00,60750309003,6075030900
60750309003008.00,60750309003,6075030900
60750309003009.00,60750309003,6075030900
60750309003010.00,60750309003,6075030900
60750309003011.00,60750309003,6075030900
60750309003012.00,60750309003,6075030900
60750309003013.00,60750309003,6075030900
60750309003014.00,60750309003,6075030900
60750309003015.00,60750309003,6075030900
60750309003016.00,60750309003,6075030900
60750309003017.00,60750309003,6075030900
60750309003018.00,60750309003,6075030900
60750309003019.00,60750309003,6075030900
60750309003020.00,60750309003,6075030900
60750309003021.00,60750309003,6075030900
60750309003022.00,60750309003,6075030900
60750309003023.00,60750309003,6075030900
60750309003024.00,60750309003,6075030900
60750309004000.00,60750309004,6075030900
60750309004001.00,60750309004,6075030900
60750309004002.00,60750309004,6075030900
60750309004003.00,60750309004,6075030900
60750309004004.00,60750309004,6075030900
60750309004005.00,60750309004,6075030900
60750309004006.00,60750309004,6075030900
60750309004007.00,60750309004,6075030900
60750309004008.00,60750309004,6075030900
60750309004009.00,60750309004,6075030900
60750309004010.00,60750309004,6075030900
60750309004011.00,60750309004,6075030900
60750309004012.00,60750309004,6075030900
60750309004013.00,60750309004,6075030900
60750309004014.00,60750309004,6075030900
60750309004015.00,60750309004,6075030900
60750309004016.00,60750309004,6075030900
60750309004017.00,60750309004,6075030900
60750309004018.00,60750309004,6075030900
60750309004019.00,60750309004,6075030900
60750309004020.00,60750309004,6075030900
60750309004021.00,60750309004,6075030900
60750309004022.00,60750309004,6075030900
60750309004023.00,60750309004,6075030900
60750309004024.00,60750309004,6075030900
60750309004025.00,60750309004,6075030900
60750309004026.00,60750309004,6075030900
60750309004027.00,60750309004,6075030900
